,ID,filename,sentence_id,text,space_type
114,,,-1,"Zuerst
wurde für die Oberkleider eingekauft; klare, feingeblümte Stoffe für die
heißen, weiche, einfarbige Wollenstoffe für die kalten Tage.",no_space
115,,Georg_Ebers_-_Homo_sum_(1878).txt,212,"Seine tiefe Stimme klang weich und freundlich, als er das sagte; sie aber
schluchzte heftiger, fast krampfhaft auf und wollte reden, vermochte es aber
nicht.",no_space
116,,Ludwig_Ganghofer_-_Der_rote_Komiker_(1906).txt,130,"Und rings in der dämmrigen Ferne leuchteten
große, prachtvolle Sterne auf, als wären sie vom reinen Himmel auf die Gipfel
der Erde gefallen – die Bergfeuer.",perceived_space
117,,Fedor_von_Zobeltitz_-_Der_Telamone_(1893).txt,2520,"Vorsichtig nahm er das Buch an sich und fegte mit dem Taschentuche
die Staubschicht, die den schweinsledernen Einband bedeckte, herunter.",action_space
118,,Paul_Heyse_-_Gegen_den_Strom_(1907).txt,1986,"In der Mitte stand eine alte Fichte, deren Zweige in
Mannshöhe sich schattig ausbreiteten.",descriptive_space
119,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,206,"ein
kleiner, magerer Herr mit graumeliertem Vollbart und japanischen Augen, in
weißem schlecht gebügelten Flanellanzug, einen dunklen Strohhut mit rotweiß
gestreiftem Band auf dem runden Kopf, und mit schwarzen, bestaubten Schuhen.",no_space
120,,"Hermann_Heiberg_-_Einer,_wie_viele_(1896).txt",37,"Es war in der ersten Woche des Mai, der früh in weicher, warmer und prangender
Schönheit eingezogen, als Sibille um die gewohnte Zeit die alte Eichentreppe im
Limprecht'schen Hause emporstieg und an die Wohnstubenthür Westphal's klopfte.",action_space
121,,Arthur_Schnitzler_-_Der_blinde_Geronimo_und_sein_Bruder_(1900).txt,472,Er lugt durch den Spalt ins Zimmer.,visual_space
122,,,-1,"Als ich hinaufging, sah ich die Alte sich
im Garten zu schaffen machen.",visual_space
123,,Johannes_Dose_-_Steinbeil_und_Bronzeschwert_(1924).txt,1408,"Eine Rotte kletterte mit Wurfsteinen und
Wurfspeeren in die Bäume, zwei Rotten, von Frod und Fred geführt, verkrochen
sich rechts und links im Gebüsch, er selbst nahm die vierte und Bor als
wegkundigen mit sich, um einen Bogen zu machen und dem Feinde in den Rücken zu
fallen.",action_space
124,,Joseph_Roth_-_Panoptikum_(1930).txt,1761,"Noch gibt es Wälder, die nur zögernd vor den
Türmen weichen und sie eher friedlich zu umgeben als feindselig zu fliehen
scheinen.",perceived_space
125,,Lena_Christ_-_Madam_Bäuerin_(1919).txt,753,"Eine Wolke von Wohlgerüchen strömt aus einem kleinen zerdrückten Körbchen,
welches leider nur mehr die Scherben einiger Parfümflaschen und Hautcremdosen
enthält.",perceived_space
126,,Ludwig_Tieck_-_Das_Zauberschloß_(1830).txt,413,"Die Fichten da oben säuseln so wunderlich, da unten die Linden und Buchen so
poetisch, das Haus nimmt von uns keine Notiz, wir stehen verdutzt hier vor der
lieben Natur, und diese scheint uns, statt anzulachen, zu verhöhnen und
auszulachen.",perceived_space
127,,Franz_Dingelstedt_-_Die_neuen_Argonauten_(1839).txt,1022,"Morgens, als noch die
Dämmerung in leisen Schleiern über der Leipziger Ebene lag, brach d'Ermonville
auf, zunächst gen Raschwitz hin, um nicht durch die Stadt selbst zu müssen,
sondern gleich aus der Petersvorstadt das Freie zu suchen.",action_space
128,,Ernst_von_Wolzogen_-_Das_dritte_Geschlecht_(1899).txt,2279,"Da sie eben ins Bett steigen wollte, fiel ihr Blick auf ein Kruzifix aus
Elfenbein auf schwarzem Holz, das über dem Kopfende hing.",visual_space
129,,Theodor_Storm_-_Waldwinkel_(1874).txt,264,"Franziska warf nur einen flüchtigen
Blick hinein, während ihr Führer schon die Tür des gegenüberliegenden geöffnet
hatte,",visual_space
130,,Gorch_Fock_-_Seefahrt_ist_not!_(1913).txt,2460,"Im
Westen stand ein Dreimaster mit weißen Segeln auf der Kimmung, unter ihnen aber
brandete die See in dumpfem Grollen.",perceived_space
131,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,288,"Tede Haien nickte, und die Alte streichelte das Fell ihres toten Katers.",no_space
132,,Annemarie_Schwarzenbach_-_Bei_diesem_Regen_(1934).txt,3096,"Sie hielt den
Kopf zurückgeworfen und sah aus, als habe sie geweint.",no_space
133,,Gustav_Sack_-_Ein_verbummelter_Student_(1917).txt,2471,"Sieh her, das hast du geschaffen, ohne daß Auge oder Hand
oder irgend ein Außending es dich gelehrt.",no_space
134,,Arthur_Schnitzler_-_Frau_Berta_Garlan_(1901).txt,223,"Berta nahm die Zeitung wieder vor und wollte weiterlesen, aber es war schon zu
dunkel.",action_space
135,,Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834).txt,14,"Darauf fing es auf einmal an, allen dreien Kühen im Stall ihre Schwänze aufs
kunstreichste zu flechtenDieses Flechten, besonders auch der Pferdsmähnen,
findet man häufig als Geisterspuk.",perceived_space
136,,Jean_Paul_-_Leben_Fibels_(1812).txt,1028,"Es finden sich Belege in
beider Geschichte, daß sie einmal abends nichts als einen einzigen Kartoffel
verspeisten, aber einen so ungeheuern und diesen so freudig und satt, daß ihnen
dazu nichts zu wünschen übrig blieb als ein Gast.",no_space
137,,Ernst_Constantin_-_Das_warme_Polarland_(1891).txt,116,"Es machte einen bangen Eindruck auf das Gemüt der beiden Schiffbrüchigen, so
ganz allein mitten in der gräßlichen Einöde den furchtbaren Elementargewalten
ausgesetzt zu sein.",perceived_space
138,,,-1,"Der Weg führte durch das
Gitterthor bis zur zweiten Eingangspforte durch einen in den Felsen gehauenen,
mit Mauerwerk und Schießscharten versehenen Weg zum Haupteingang und einem
gigantischen Thore, an welchem das ungeheure Schloß Magda's Erstaunen erregte.",perceived_space
139,,Wilhelm_Walloth_-_Das_Schatzhaus_des_Königs_(1883).txt,4672,"Ringsum standen Geschirre, gefüllt mit Salpetersäure oder
Kolophonium, lagen Masken, hingen Bissusbinden, hingen die Messer und
Gerätschaften, deren man bei dieser traurigen Arbeit bedurfte.",descriptive_space
140,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,372,"So kam er endlich an ein offenes Gartentor, ein Diener lag auf der
Schwelle ausgestreckt wie ein Toter.",action_space
141,,Hektor_Zollikofer_-_Die_Bergfahrt_(1853).txt,109,"ich fertigte
noch eine zweite, lange Schlinge aus allen übrigen Nastüchern, Shawls und
Strümpfen, warf sie zielend um den Stamm der Tanne selbst, so daß sie über das
Felsstück hinaus in die Luft herunterhing.",action_space
142,,Ernst_Wichert_-_Ansas_und_Grita_(1881).txt,646,"Er zog Grita auf seinen Schoß und liebkoste sie und
scherzte ganz heiter.",no_space
143,,Olga_Wohlbrück_-_Du_sollst_ein_Mann_sein_(1908).txt,5593,"Zwanzig Minuten später trat er in tadellosem, elegantem Promenadenanzug aus dem
Ankleidezimmer.",action_space
144,,Grimmelshausen_-_Der_erste_Beernhäuter_(1670).txt,144,"wessentwegen ihr die Schwestern mit den Augen manchen hönischen Blick / und mit
Worten manchen empfindlichen und verächtlichen Stich gaben /",no_space
145,,Theodor_Storm_-_Bulemanns_Haus_(1866).txt,2,"In einer norddeutschen Seestadt, in der sogenannten Düsternstraße, steht ein
altes verfallenes Haus.",descriptive_space
146,,Gustav_Freytag_-_Die_verlorene_Handschrift_(1864).txt,7174,"Kurz vor dem Aufbruch stand der Prinz mit dem Senior in einer Fensternische , plötzlich faßte er die Hand des jungen Mannes , hielt sie fest und ein heftiges Schluchzen erschütterte ihm die Glieder .",action_space
147,,Friedrich_Huch_-_Enzio_(1905).txt,1800,"Enzio war errötet, als befinde
er sich einem Mädchen gegenüber.",no_space
148,,Theodor_Fontane_-_Irrungen_Wirrungen_(1888).txt,-1,"Und auch Frau Dörr war fleißig beim Aussuchen und Zusammenbinden,
und wenn sie dann und wann von ihrer Arbeit aus ins Fenster hineinsah, sah sie,
wie nach hinten zu der kleine Plättofen glühte, der für neue heiße Bolzen zu
sorgen hatte.",perceived_space
149,,Eduard_Mörike_-_Traumseele_(1875).txt,6,"Halb zum Spaß, halb im Ernst befrug ich das
Schicksal um mich, indem ich von Ludwigs Bücherständer, bei welchem unser Tisch
(am Fenster) stand, den nächsten besten Teil des deutschen Shakespeare
herunternahm, mit dem Daumen hineingriff und hier (ich meine, es war die rechte
Seite, oben) sogleich auf eine Stelle stieß, die wir als bejahende Antwort
nahmen.",action_space
150,,Otto_Stoessl_-_Sonjas_letzter_Name_(1908).txt,1330,"Schließlich
zog sie sich aus, hing ihre Kleider auf den Pflock zu Häupten ihrer Matratze,
stellte ihren Koffer 208 unter das Kopfkissen, die Schuhe zu Füßen ihres Lagers
und legte sich nieder.",action_space
151,,Jean_Paul_-_Die_unsichtbare_Loge_(1793).txt,4540,"Über unser Fenster lag jener Balken , unter dem man in prophetischen Nächten hinaushorchen muß , um die Wolkengestalten der Zukunft zu sehen und zu hören .",perceived_space
152,,Jakob_Wassermann_-_Christian_Wahnschaffe_(1919).txt,-1,Er griff nach dem Stuhl und setzte sich : angriffsbereit und hämisch geduckt .,action_space
153,,Theodor_Fontane_-_Effi_Briest_(1895).txt,-1,"Und über die Schienenweg , die vielgleisig an der Übergangsstelle lagen , ging es in Schräglinie den Bahndamm hinunter und gleich danach an einem schon an der Chaussee gelegenen Gasthaus vorüber , das den Namen » Zu dem Fürsten Bismarck « führte .",action_space
154,,Christoph_von_Schmid_-_Kupfermünzen_und_Goldstücke_(1854).txt,170,"Ich lief, so schnell ich konnte, die Stiege hinauf zur Frau von Holm, legte ihr
die sechs Goldstücke auf den Tisch und sagte: »Sie müssen mir aus Versehen
anstatt der roten Kreuzer lauter Gold gegeben haben.«",action_space
155,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,252,Das Stubenmädchen ließ Georg eintreten.,action_space
156,,Friedrich_Schiller_-_Spiel_des_Schicksals_(1789).txt,97,"Ohne das Gesicht eines
Menschen zu sehen, ohne auch nur eines Menschen Stimme zu hören, ohne irgend
einen Aufschluß über dieses entsetzliche Schicksal, über Künftiges und
Vergangenes in gleich fürchterlichen Zweifeln, von keinem warmen Lichtstrahl
erquickt, von keinem gesunden Lüftchen erfrischt, aller Hilfe unerreichbar und
vom allgemeinen Mitleid vergessen, zählt er in diesem Ort der Verdammniß
vierhundert und neunzig gräßliche Tage an den kümmerlichen Broden ab, die ihm
von einer Mittagsstunde zur andern in trauriger Einförmigkeit gereicht werden.",perceived_space
157,,Leopold_Kompert_-_Der_Dorfgeher_(1851).txt,410,"Ein Augenblick
sinnverwirrender, dunkler Eingebung war es wohl, daß er sich bei einer Biegung
der Gasse von Benjamin losriß und ohne Abschiedswort davon eilte.",perceived_space
158,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,39,"Das Wasser war, trotz des schützenden Deiches, auffallend bewegt;",perceived_space
159,,Moritz_August_von_Thümmel_-_Die_Inoculation_der_Liebe_(1771).txt,259,"Er rufte noch einmal – allein er hätte eh'r
                     Den Vater aus dem Wald, die Kinder von den Gassen
                     Herbeigeruft: denn Schlaf und Alter hören schwer,
                     Und von den Bäumen in dem Garten
                     War nichts, als Schatten zu erwarten.",perceived_space
160,,Arthur_Schnitzler_-_Therese_(1928).txt,3235,"In diesem Augenblick wußte Therese, daß
sie die Kleine liebte und daß sie sie gewissermaßen unglücklich liebte.",no_space
161,,Adalbert_Stifter_-_Der_Nachsommer_(1857).txt,23,"In demselben standen
breite, flache Kästen von feinem Glanze und eingelegter Arbeit.",descriptive_space
162,,Alma_Johanna_Koenig_-_Der_heilige_Palast_(1922).txt,4225,"An einer Stelle waren die flüchtigen Stiche aufgegangen und eine Strähne hellen
Haares schwamm auf dem Wasser.",action_space
163,,Karl_May_-_Erkämpftes_Glück_Teil_2_(1901).txt,4057,»Tod und Teufel!« rief dieses Mal Landola.,no_space
164,,Heinrich_von_Kleist_-_Das_Erdbeben_in_Chili_(1807).txt,18,"Eben stand er, wie schon
gesagt, an einem Wandpfeiler und befestigen den Strick, der ihn dieser
jammervollen Welt entreißen sollte, an eine Eisenklammer, die an dem Gesimse
derselben eingefugt war;",action_space
165,,Richard_Voß_-_Die_Mutter_der_Catonen_(1889).txt,325,"Das Bett nahm die Hälfte des Raumes ein, darin sich außerdem nur noch wenige Gerätschaften befanden.",descriptive_space
166,,Franz_Kafka_-_Der_Prozeß_(1925).txt,1713,"Licht bekommt die Kammer nur durch eine kleine Luke , die so hochgelegen ist , daß man , wenn man hinausschauen will , wo einem übrigens der Rauch eines knapp davor gelegenen Kamins in die Nase fährt und das Gesicht schwärzt , erst einen Kollegen suchen muß , der einen auf den Rücken nimmt .",perceived_space
167,,Franz_Kafka_-_Vor_dem_Gesetz_(1916).txt,9,"Und ich
bin nur der unterste Türhüter.",no_space
168,,,-1,"Die Menschen umarmten und küssten sich auf der Strasse, die Kinder hatten
farbige Eier.",action_space
169,,Peter_Rosegger_-_Die_Abelsberger_Chronik_(1898).txt,1674,"Der Mann wie nicht minder seine Nachbarn waren an ihrer Habe arg
geschädigt worden, ein schweres Gewitter, das über die Breitebenhöhe
herabgefahren war, hatte ihre Feldfrüchte zerstört, in ihre Bäume und
Heuschober geschlagen, ihre Wiesen mit Schutt überschwemmt, sie in ihrer
Wirtschaft wieder auf ein langes Jahr zurückgeworfen.",perceived_space
170,,Gottfried_Keller_-_Die_mißbrauchten_Liebesbriefe_(1860).txt,882,"Da meinte Gritli, sie sollte wenigstens die weißen Strümpfe mit schwarzen
wollenen vertauschen, es sei noch kühl und feucht!",no_space
171,,Franz_Kafka_-_Ein_Bericht_für_eine_Akademie_(1916).txt,204,"Im ganzen habe ich jedenfalls erreicht, was ich erreichen wollte.",no_space
172,,Edmund_Hoefer_-_Die_alte_Erlaucht_(1857).txt,175,"die Andere lehnte sich an das Steingesims,
stützte den Ellenbogen darauf und legte die Wange in die Hand.",action_space
173,,Emma_Vely_-_Burgfriede_(1917).txt,17,"Der Gesang hat ganz hübsch
geklungen;",no_space
174,,Hugo_Ball_-_Flametti_(1918).txt,192,"Jennymama , Flamettis Frau , saß malerisch auf der Sofakante bei der Schlafzimmertür , rosig wie eine Venus , in dem lachsfarbenen Schlafrock , den sie mit der rechten Hand sorgsam über die Hüften geschlossen hielt .",descriptive_space
175,,Ludwig_Tieck_-_Liebeszauber_(1812).txt,400,"Plötzlich brach ein gellender Schrei aus den
innern Zimmern, und hervor stürzte in das blutige Abendrot die bleiche Braut,
im weißen kurzen Kleide, um welches Blumenranken flatterten;",perceived_space
176,,Theodor_Storm_-_Carsten_Curator_(1878).txt,241,"In dem Alkovenbette dort in der Tiefe desselben, dessen Glastüren
über Tag geschlossen waren, hatten schon die Eltern des Hausherrn sich zum
nächtliche und nacheinander auch zum ewigen Schlafe hingelegt;",descriptive_space
177,,Arthur_Schnitzler_-_Fräulein_Else_(1924).txt,23,"Heut' wär' das richtige Wetter gewesen für die
Tour auf die Rosetta-Hütte.",no_space
178,,Franz_Kafka_-_Amerika_(1927).txt,461,"Karls Zimmer lag in dem sechsten Stockwerk eines Hauses , dessen fünf untere Stockwerke , an welche sich in der Tiefe noch drei unterirdische anschlossen , von dem Geschäftsbetrieb des Onkels eingenommen wurden .",descriptive_space
179,,Heinrich_Heine_-_Der_Rabbi_von_Bacherach_(1840).txt,329,"Die Wände der Synagoge waren ganz einförmig geweißt , und man sah dort keine andre Zierat als etwa das vergoldete Eisengitter um die viereckige Bühne , wo die Gesetzabschnitte verlesen werden , und die heilige Lade , ein kostbar gearbeiteter Kasten , scheinbar getragen von marmornen Säulen mit üppigen Kapitälern , deren Blumen - und Laubwerk gar lieblich emporrankte , und bedeckt mit einem Vorhang von kornblauem Sammet , worauf mit Goldflittern , Perlen und bunten Steinen eine fromme Inschrift gestickt war .",visual_space
180,,Levin_Schücking_-_Luther_in_Rom_(1870).txt,5061,Bruder Martin antwortete nicht.,no_space
181,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,89,"Eine Strecke weiter sah ich dann immer
die andere Dame am Fenster stehen.",visual_space
182,,Fanny_Lewald_-_Jenny_(1843).txt,57,"Ein Kellner räumte die leeren Bouteillen, die gebrauchten Gläser fort und
setzte eine volle Flasche vor die Zurückgebliebenen hin.",action_space
183,,Klabund_-_Mohammed_(1917).txt,432,"Dem
enttauchte wie aus dunklen Fluten ein schöner Jüngling.",no_space
184,,,-1,"Mein Zimmer schien mir vertraut, als hätte ich schon lange darin gewohnt, bekannt die Glocke, der Druckknopf, der elektrische Taster, der grüne Lampenschirm, der Kleiderkasten, die Waschschüssel. ",perceived_space
185,,Adalbert_Stifter_-_Bunte_Steine_(1853).txt,77,"Da ist an dem Wege, der von Oberplan nach Hossenreuth führt, ein geräumiges
Stück Rasen, welches in die Felder hineingeht und mit einer Mauer aus losen
Steinen eingefaßt ist.",descriptive_space
186,,Max_Dauthendey_-_Raubmenschen_(1911).txt,3992,Man schraubte den Kasten ab.,action_space
187,,Matthias_Blank_-_Der_Mord_im_Ballsaal_(1909).txt,1387,"Alle diese Versuche, den Freund zu entlasten, führten auf Irrwege.",no_space
188,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Wanderjahre_(1821).txt,131,"Seinen Felix mit den Engeln von
gestern sah er sogleich beschäftigt um einen Tragkorb, den eine rüstige Frau
vor sich gestellt hatte;",visual_space
189,,Heinrich_Seidel_-_Das_alte_Haus_(1899).txt,23,"Es war ein dunkler, wolkenverhangener Sommerabend.",perceived_space
190,,Alfred_Schirokauer_-_Irrwege_der_Liebe_(1920).txt,257,"Die jungen Schweizerinnen aber standen mit wichtigen Mienen in der Nähe und
hielten offenbar ernsten Kriegsrat.",no_space
191,,Jakob_Julius_David_-_Die_Hanna_(1904).txt,275,"Es war ganz dunkel geworden, und sein Weib stellte ein Licht auf seinen Tisch
hin.",action_space
192,,Johann_Hahn_-_Wie_der_Steffelbauer_nicht_bestohlen_wurde_(1899).txt,78,"Wie er in das Kirchdorf kommt, verlöschen hinter den Fenstern die
letzten Lichter.",perceived_space
193,,Paul_Heyse_-_Gegen_den_Strom_(1907).txt,2896,"Es wäre, wenn der Herr Bürgermeister für die Sache
gewonnen würde, nichts leichter als eine Aktiengesellschaft zu gründen, um das
Moorbad Windheim ins Leben zu rufen.",no_space
194,,Theodor_Storm_-_Viola_Tricolor_(1873).txt,412,"– – In dem gemeinschaftlichen Schlafgemache waren die schweren Fenstervorhänge
heruntergelassen, nur durch eine schmale Lücke zwischen denselben stahl sich
ein Streifen Mondlicht herein.",perceived_space
